Koordinatensystem : Lambert konform konisch
Rechtswert        : 4291500 Meter
Hochwert          : 2781500 Meter
Hoehenlage        : 71 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4291500 2781500  4 24  3   4.5 1007 247  2.7 0  4.5  89    0    0 244 -348  0
4291500 2781500  4 24  4   3.1 1008 282  1.5 0  4.5  89    0    0 242 -344  0
4291500 2781500  4 24  5   2.4 1008 245  1.3 0  4.4  94    0    0 241 -342  0
4291500 2781500  4 24  6   3.7 1008 324  1.1 1  4.5  95    3   21 245 -342  0
4291500 2781500  4 24  7   6.8 1009 354  1.5 2  5.2  94   54   85 257 -346  0
4291500 2781500  4 24  8  10.2 1009 348  0.9 2  5.8  84  231  110 270 -357  0
4291500 2781500  4 24  9  12.7 1009 335  1.0 1  5.9  70  406  114 275 -372  0
4291500 2781500  4 24 10  14.8 1010 338  1.9 1  5.8  59  537  121 279 -387  0
4291500 2781500  4 24 11  16.9 1011   5  1.5 1  5.8  51  623  131 286 -399  0
4291500 2781500  4 24 12  17.9 1011  55  2.3 1  5.4  44  634  157 293 -404  0
4291500 2781500  4 24 13  18.0 1011  37  2.0 2  4.8  38  338  320 299 -410  0
4291500 2781500  4 24 14  18.6 1011  52  1.0 4  4.7  36  198  340 311 -419  0
4291500 2781500  4 24 15  19.2 1010 203  1.5 3  4.8  35  181  303 315 -410  0
4291500 2781500  4 24 16  18.2 1010 316  0.2 6  4.7  35   20  222 319 -399  0
4291500 2781500  4 24 17  18.1 1010  13  2.5 4  4.5  35   67  187 318 -403  0
4291500 2781500  4 24 18  17.2 1010  24  1.7 3  4.5  36   48  115 306 -401  0
4291500 2781500  4 24 19  14.9 1010  31  1.7 3  4.7  41    3   39 298 -389  0
4291500 2781500  4 24 20  11.0 1009 335  1.8 1  5.1  55    0    0 283 -376  0
4291500 2781500  4 24 21   9.6 1010 350  1.5 0  5.6  71    0    0 265 -366  0
4291500 2781500  4 24 22   7.8 1010 342  1.7 1  5.6  79    0    0 258 -359  0
4291500 2781500  4 24 23   7.6 1011  17  1.9 1  5.4  82    0    0 256 -353  0
4291500 2781500  4 24 24   7.2 1011  49  1.9 1  5.1  80    0    0 253 -347  0
4291500 2781500  4 25  1   7.6 1011  79  2.2 1  5.0  77    0    0 252 -343  0
4291500 2781500  4 25  2   5.6 1011  87  1.9 0  5.0  82    0    0 245 -338  0
4291500 2781500  4 25  3   4.0 1011  61  1.4 0  4.8  90    0    0 236 -334  0
4291500 2781500  4 25  4   3.0 1011  78  1.9 1  4.7  96    0    0 234 -329  0
4291500 2781500  4 25  5   4.6 1011  80  2.6 2  4.8  96    0    0 240 -325  0
4291500 2781500  4 25  6   5.0 1011  79  2.6 3  4.8  90    2   20 247 -322  0
4291500 2781500  4 25  7   6.3 1011  74  2.6 2  4.9  85   62   88 248 -324  0
4291500 2781500  4 25  8   8.7 1011  84  3.0 1  5.1  78  216  125 246 -333  0
4291500 2781500  4 25  9  12.0 1011  79  2.5 1  5.3  68  375  140 252 -346  0
4291500 2781500  4 25 10  15.6 1011  86  3.0 1  5.4  55  520  142 263 -361  0
4291500 2781500  4 25 11  18.1 1012  78  3.3 3  5.2  43  621  146 278 -376  0
4291500 2781500  4 25 12  19.0 1011  97  2.7 4  5.0  38  552  217 290 -388  0
4291500 2781500  4 25 13  20.4 1011 144  2.6 4  4.6  32  339  333 298 -397  0
4291500 2781500  4 25 14  21.9 1010 117  3.8 3  4.4  28  258  341 301 -402  0
4291500 2781500  4 25 15  21.5 1010 223  2.6 3  4.5  28  279  290 302 -401  0
4291500 2781500  4 25 16  21.1 1009 142  2.6 4  4.3  27  154  256 304 -399  0
4291500 2781500  4 25 17  20.4 1009 147  1.6 6  4.3  28   28  178 311 -394  0
4291500 2781500  4 25 18  19.4 1009 121  3.3 7  4.5  31   14  110 317 -384  0
4291500 2781500  4 25 19  17.8 1009 107  3.1 8  4.7  35    0   35 318 -374  0
4291500 2781500  4 25 20  15.8 1009  95  3.0 8  5.0  42    0    0 318 -362  0
4291500 2781500  4 25 21  14.2 1009  88  3.8 6  5.1  48    0    0 308 -353  0
4291500 2781500  4 25 22  12.8 1008 101  3.4 2  5.2  54    0    0 284 -348  0
4291500 2781500  4 25 23  11.6 1008  91  2.8 3  5.2  59    0    0 269 -343  0
4291500 2781500  4 25 24  11.6 1008 101  3.3 6  5.2  60    0    0 279 -339  0
4291500 2781500  4 26  1  10.6 1007  98  3.1 4  5.1  62    0    0 280 -335  0
4291500 2781500  4 26  2   9.1 1007  91  2.9 2  5.2  68    0    0 265 -331  0
4291500 2781500  4 26  3   8.4 1006  82  3.3 1  5.2  73    0    0 253 -327  0
4291500 2781500  4 26  4   7.6 1006  99  3.5 2  5.1  76    0    0 251 -324  0
4291500 2781500  4 26  5   7.4 1005 108  3.3 4  5.1  78    0    0 259 -322  0
4291500 2781500  4 26  6   9.7 1005 160  4.0 6  4.9  71    0   12 275 -321  0
4291500 2781500  4 26  7  12.5 1005 169  4.8 6  4.8  58    8   68 288 -324  0
4291500 2781500  4 26  8  14.9 1005 179  5.1 5  4.7  48  104  151 293 -334  0
4291500 2781500  4 26  9  16.3 1005 170  5.2 6  4.7  42   24  211 299 -349  0
4291500 2781500  4 26 10  17.9 1004 160  5.1 7  4.9  40   19  252 315 -364  0
4291500 2781500  4 26 11  18.7 1004 159  5.9 8  4.9  37   10  262 330 -379  0
4291500 2781500  4 26 12  19.9 1003 160  5.7 8  4.8  34    2  233 340 -390  0
4291500 2781500  4 26 13  22.2 1002 160  6.0 6  4.7  30   87  366 337 -398  0
4291500 2781500  4 26 14  22.3 1001 141  6.7 6  4.7  28   63  334 330 -402  0
4291500 2781500  4 26 15  23.1 1000 169  5.8 5  4.6  27  121  315 326 -403  0
4291500 2781500  4 26 16  22.8  999 149  5.8 6  4.7  26   43  243 331 -399  0
4291500 2781500  4 26 17  22.2  998 159  5.4 8  5.0  29    2  141 351 -394  0
4291500 2781500  4 26 18  21.5  997 169  4.4 7  5.2  32    0   60 356 -388  0
4291500 2781500  4 26 19  18.4  997 219  4.2 8  6.1  41    0   13 354 -382  0
4291500 2781500  4 26 20  17.3  998 239  3.1 7  7.2  56    0    0 351 -375  0
4291500 2781500  4 26 21  15.4  997 200  3.8 8  8.0  68    0    0 350 -368  0
4291500 2781500  4 26 22  16.6  997 239  7.2 8  8.5  73    0    0 356 -363  0
4291500 2781500  4 26 23  14.8  998 240  7.3 8  8.6  76    0    0 357 -358  0
4291500 2781500  4 26 24  13.4  998 240  6.2 7  9.3  91    0    0 348 -353  0
4291500 2781500  4 27  1  13.6  998 241  6.7 8  9.8 100    0    0 348 -348  0
4291500 2781500  4 27  2  13.2  998 248  6.9 8  9.5  97    0    0 353 -345  0
4291500 2781500  4 27  3  12.5  998 245  6.4 7  8.3  88    0    0 345 -346  0
4291500 2781500  4 27  4  12.2  999 247  5.4 7  7.3  81    0    0 337 -347  0
4291500 2781500  4 27  5  11.7  999 239  5.4 7  7.0  79    0    0 336 -348  0
4291500 2781500  4 27  6  11.4  999 248  5.6 6  6.9  80    7   23 330 -351  0
4291500 2781500  4 27  7  12.4 1000 249  6.5 6  7.1  80   70   83 325 -356  0
4291500 2781500  4 27  8  13.9 1000 231  6.5 4  7.0  74  260  104 317 -364  0
4291500 2781500  4 27  9  14.6 1000 265  6.5 3  6.7  65  441  102 301 -370  0
4291500 2781500  4 27 10  15.2 1000 278  6.4 5  6.4  60  281  252 310 -375  0
4291500 2781500  4 27 11  14.4 1000 251  6.7 7  6.5  61   29  291 335 -381  0
4291500 2781500  4 27 12  13.3 1000 311  5.8 8  7.4  74    0  104 347 -389  0
4291500 2781500  4 27 13  13.6 1001 306  6.0 8  8.3  84    0  185 349 -399  0
4291500 2781500  4 27 14  16.1 1001 278  6.2 5  8.0  75  270  326 342 -404  0
4291500 2781500  4 27 15  17.1 1000 269  6.7 7  7.1  59   62  290 341 -406  0
4291500 2781500  4 27 16  17.1 1000 220  6.5 6  6.2  50   27  228 342 -407  0
4291500 2781500  4 27 17  16.7 1000 298  5.8 3  5.5  46  279  120 325 -397  0
4291500 2781500  4 27 18  15.9 1000 278  5.9 4  5.3  45  120   97 312 -386  0
4291500 2781500  4 27 19  13.6 1001 225  6.3 4  5.7  54   18   42 311 -383  0
4291500 2781500  4 27 20  12.5 1001 240  4.0 4  6.1  64    0    0 307 -376  0
4291500 2781500  4 27 21  11.5 1001 246  3.2 3  6.1  70    0    0 302 -369  0
4291500 2781500  4 27 22  11.0 1001 219  2.8 3  6.2  74    0    0 297 -366  0
4291500 2781500  4 27 23  10.5 1001 232  3.9 4  6.4  79    0    0 301 -365  0
4291500 2781500  4 27 24   9.3 1001 248  3.4 4  6.7  87    0    0 300 -363  0
4291500 2781500  4 28  1   8.7 1002 207  3.0 2  6.8  94    0    0 286 -360  0
4291500 2781500  4 28  2   8.4 1002 222  3.7 2  6.6  94    0    0 274 -358  0
4291500 2781500  4 28  3   8.7 1002 218  3.6 5  6.4  92    0    0 284 -359  0
4291500 2781500  4 28  4   8.1 1002 229  3.5 5  6.3  91    0    0 296 -359  0
4291500 2781500  4 28  5   8.9 1002 226  3.4 5  6.4  91    0    0 293 -358  0
4291500 2781500  4 28  6   9.4 1002 233  3.6 6  6.7  92   17   32 300 -357  0
4291500 2781500  4 28  7  10.9 1002 234  4.8 5  6.9  88  101  105 301 -361  0
4291500 2781500  4 28  8  12.8 1002 241  5.1 5  7.0  80  210  161 300 -370  0
4291500 2781500  4 28  9  14.1 1003 234  4.6 5  7.0  72  266  214 308 -382  0
4291500 2781500  4 28 10  15.2 1003 244  5.2 7  6.9  66  141  325 324 -394  0
4291500 2781500  4 28 11  16.1 1003 241  5.2 6  7.1  63   98  363 336 -404  0
4291500 2781500  4 28 12  17.2 1002 226  5.2 6  7.0  59  105  390 335 -414  0
4291500 2781500  4 28 13  17.4 1002 254  6.1 7  6.7  54   74  376 344 -419  0
4291500 2781500  4 28 14  18.2 1002 250  4.5 8  6.7  52    6  254 355 -420  0
4291500 2781500  4 28 15  16.7 1001 274  4.0 7  7.0  55    0  149 356 -416  0
4291500 2781500  4 28 16  17.6 1001 241  3.7 6  6.5  53    0  161 344 -411  0
4291500 2781500  4 28 17  17.4 1000 241  3.6 7  6.3  50    0  116 342 -406  0
4291500 2781500  4 28 18  17.5 1000 220  4.7 7  6.3  50    4   99 347 -401  0
4291500 2781500  4 28 19  16.5 1000 188  2.8 7  6.2  50    0   36 346 -398  0
4291500 2781500  4 28 20  15.8 1000 156  3.2 8  6.1  52    0    0 349 -393  0
4291500 2781500  4 28 21  15.1  999 139  3.6 8  6.0  54    0    0 352 -387  0
4291500 2781500  4 28 22  14.5  999 157  4.5 4  5.9  56    0    0 326 -383  0
4291500 2781500  4 28 23  14.6  999 162  4.7 4  6.0  57    0    0 302 -380  0
4291500 2781500  4 28 24  14.7  998 153  4.8 4  6.2  58    0    0 302 -379  0
4291500 2781500  4 29  1  14.1  998 172  5.0 2  6.3  61    0    0 290 -378  0
4291500 2781500  4 29  2  14.2  998 180  4.5 4  6.3  61    0    0 286 -377  0
4291500 2781500  4 29  3  14.7  998 187  4.6 6  6.1  59    0    0 312 -375  0
4291500 2781500  4 29  4  14.8  998 201  4.2 7  6.1  57    0    0 334 -374  0
4291500 2781500  4 29  5  13.6  997 166  4.1 7  6.1  59    0    0 338 -372  0
4291500 2781500  4 29  6  14.5  997 182  4.7 7  6.1  60    4   23 337 -374  0
4291500 2781500  4 29  7  16.4  997 196  5.4 6  6.3  56   37   97 335 -380  0
4291500 2781500  4 29  8  19.5  998 211  5.9 5  6.4  49   86  167 330 -386  0
4291500 2781500  4 29  9  20.2  998 250  7.7 6  6.4  44   38  232 336 -395  0
4291500 2781500  4 29 10  18.2  999 255  8.1 7  7.0  49    0  152 350 -410  0
4291500 2781500  4 29 11  14.6 1001 256  5.5 7  8.4  71    0  139 355 -424  0
4291500 2781500  4 29 12  16.7 1002 241  6.7 7  8.9  79   15  293 356 -425  0
4291500 2781500  4 29 13  20.0 1002 249  8.3 6  8.7  65  116  401 362 -419  0
4291500 2781500  4 29 14  20.5 1002 247  8.3 6  8.5  57   86  361 365 -416  0
4291500 2781500  4 29 15  21.1 1003 231  8.4 5  8.1  52  174  345 362 -411  0
4291500 2781500  4 29 16  20.9 1003 249  7.7 5  7.9  50  130  285 357 -407  0
4291500 2781500  4 29 17  20.1 1003 228  7.1 5  8.2  54   21  182 355 -411  0
4291500 2781500  4 29 18  20.2 1003 202  2.9 5  8.4  56   17  117 354 -412  0
4291500 2781500  4 29 19  16.8 1004 309  4.6 4  8.8  65    2   40 343 -403  0
4291500 2781500  4 29 20  15.0 1005 218  3.3 7  9.2  81    0    0 343 -393  0
4291500 2781500  4 29 21  14.2 1006 217  3.3 7  9.5  90    0    0 351 -386  0
4291500 2781500  4 29 22  14.0 1007 217  3.2 4  9.3  92    0    0 334 -381  0
4291500 2781500  4 29 23  12.4 1006 247  2.5 2  8.8  92    0    0 307 -377  0
4291500 2781500  4 29 24  11.1 1007 212  2.4 1  8.3  96    0    0 287 -374  0
4291500 2781500  4 30  1  10.7 1007 351  1.2 0  8.0  97    0    0 275 -372  0
4291500 2781500  4 30  2  10.1 1007 174  1.6 0  7.5  95    0    0 266 -371  0
4291500 2781500  4 30  3   9.7 1007 145  1.4 2  7.2  94    0    0 269 -372  0
4291500 2781500  4 30  4  10.0 1007 111  2.0 4  7.0  92    0    0 283 -373  0
4291500 2781500  4 30  5   9.7 1007 128  2.2 4  7.0  92    0    0 289 -375  0
4291500 2781500  4 30  6  10.9 1007 140  2.4 4  7.3  93    0   12 284 -377  0
4291500 2781500  4 30  7  13.6 1007 136  2.5 5  7.9  88   76  108 291 -381  0
4291500 2781500  4 30  8  15.7 1007 116  3.6 4  8.6  82  212  180 296 -389  0
4291500 2781500  4 30  9  18.3 1007 143  4.9 3  8.9  73  309  224 289 -396  0
4291500 2781500  4 30 10  20.1 1006 132  4.7 6  8.9  64  315  289 313 -406  0
4291500 2781500  4 30 11  22.2 1005 140  4.2 5  9.0  57  464  295 336 -405  0
4291500 2781500  4 30 12  22.8 1004 120  5.1 5  8.8  51  319  391 335 -399  0
4291500 2781500  4 30 13  23.2 1002 108  4.4 7  8.6  49    9  281 354 -406  0
4291500 2781500  4 30 14  23.3 1001 127  3.2 8  9.0  50    0  130 380 -421  0
4291500 2781500  4 30 15  23.5 1000 175  4.2 7  9.5  52    0  130 383 -430  0
4291500 2781500  4 30 16  20.7  999 257  4.3 7  9.9  58    0  127 376 -433  0
4291500 2781500  4 30 17  20.1 1000 222  4.3 8 10.1  66    0  111 376 -430  0
4291500 2781500  4 30 18  19.2  998 245  4.7 6  9.9  68   14  116 369 -425  0
4291500 2781500  4 30 19  18.9  998 187  4.3 6  9.7  69   12   47 357 -418  0
4291500 2781500  4 30 20  17.1  997 221  4.6 7  9.4  72    0    0 359 -409  0
4291500 2781500  4 30 21  19.0  998 242  7.7 7  9.2  70    0    0 363 -402  0
4291500 2781500  4 30 22  18.3  998 252  7.7 6  9.0  66    0    0 360 -399  0
4291500 2781500  4 30 23  17.5  999 251  7.5 7  8.7  67    0    0 358 -396  0
4291500 2781500  4 30 24  17.1 1000 253  8.3 8  8.1  64    0    0 365 -394  0
4291500 2781500  5  1  1  13.5 1002 255  6.8 7  9.8 100    0    0 353 -390  0
4291500 2781500  5  1  2  13.7 1002 250  7.7 7  9.4  96    0    0 354 -389  0
4291500 2781500  5  1  3  12.8 1002 260  7.8 8  8.6  89    0    0 356 -384  0
4291500 2781500  5  1  4  12.4 1003 242  7.6 8  8.1  88    0    0 359 -378  0
4291500 2781500  5  1  5  12.5 1003 259  9.2 7  7.7  84    0    0 354 -374  0
4291500 2781500  5  1  6  11.7 1005 252  7.5 4  6.9  78   37   43 333 -372  0
4291500 2781500  5  1  7  12.2 1006 241  8.3 1  6.4  73  160   79 301 -373  0
4291500 2781500  5  1  8  13.4 1007 251  9.3 2  6.3  68  315   93 292 -378  0
4291500 2781500  5  1  9  14.6 1008 251  9.5 4  6.3  63  276  194 311 -386  0
4291500 2781500  5  1 10  15.4 1009 249  9.0 7  6.2  58   66  293 338 -396  0
4291500 2781500  5  1 11  14.8 1010 240  8.6 8  5.9  55   25  290 357 -406  0
4291500 2781500  5  1 12  16.0 1010 241 10.2 8  5.8  53    0  199 361 -414  0
4291500 2781500  5  1 13  17.5 1010 254 10.0 7  5.5  46   11  282 357 -419  0
4291500 2781500  5  1 14  18.1 1010 240 12.0 5  5.1  40  132  329 341 -422  0
4291500 2781500  5  1 15  18.7 1010 237  9.0 3  5.1  39  220  308 320 -422  0
4291500 2781500  5  1 16  18.7 1009 253  9.9 3  4.9  36  280  224 309 -417  0
4291500 2781500  5  1 17  18.3 1009 268  9.5 3  4.5  34  248  153 306 -413  0
4291500 2781500  5  1 18  17.6 1009 253  7.4 3  4.6  36   95  128 304 -408  0
4291500 2781500  5  1 19  16.7 1009 249  5.7 4  4.9  40   12   61 305 -398  0
4291500 2781500  5  1 20  14.0 1009 247  3.7 4  5.1  47    0    5 302 -388  0
4291500 2781500  5  1 21  12.6 1008 216  3.0 5  5.4  56    0    0 299 -380  0
4291500 2781500  5  1 22  11.5 1009 233  3.0 3  5.5  62    0    0 292 -373  0
4291500 2781500  5  1 23  10.5 1009 232  2.7 3  5.5  67    0    0 283 -368  0
4291500 2781500  5  1 24   9.8 1009 246  2.0 4  5.6  72    0    0 284 -365  0
4291500 2781500  5  2  1   8.6 1009 194  2.7 6  5.7  79    0    0 290 -362  0
4291500 2781500  5  2  2   8.2 1009 202  2.5 6  5.8  84    0    0 294 -359  0
4291500 2781500  5  2  3   6.5 1010 213  2.0 3  5.6  88    0    0 281 -357  0
4291500 2781500  5  2  4   5.6 1010 201  1.8 0  5.5  94    0    0 261 -355  0
4291500 2781500  5  2  5   5.2 1010 201  2.1 1  5.5  99    0    0 253 -353  0
4291500 2781500  5  2  6   7.6 1010 194  1.6 2  5.8  97   31   42 259 -353  0
4291500 2781500  5  2  7  11.2 1010 231  2.6 3  6.0  82  137   87 271 -359  0
4291500 2781500  5  2  8  13.6 1010 221  2.0 3  5.8  65  211  143 279 -371  0
4291500 2781500  5  2  9  16.0 1010 201  1.8 4  5.7  55  278  199 289 -388  0
4291500 2781500  5  2 10  17.7 1010 180  2.6 6  5.6  47  415  209 309 -406  0
4291500 2781500  5  2 11  19.1 1010 172  3.6 5  5.3  40  557  191 320 -422  0
4291500 2781500  5  2 12  19.6 1010 190  3.4 5  5.0  36  503  256 319 -435  0
4291500 2781500  5  2 13  20.4 1008 229  2.8 6  5.0  34  353  336 327 -440  0
4291500 2781500  5  2 14  21.0 1008 210  4.3 7  4.8  32  320  280 337 -445  0
4291500 2781500  5  2 15  21.0 1007 238  3.7 6  4.8  31  185  320 339 -449  0
4291500 2781500  5  2 16  20.7 1007 230  3.5 7  4.9  32   33  242 342 -444  0
4291500 2781500  5  2 17  20.6 1006 360  2.2 8  4.9  32    3  149 351 -435  0
4291500 2781500  5  2 18  19.5 1005  61  2.4 7  5.3  36    3  101 353 -428  0
4291500 2781500  5  2 19  19.4 1004 114  2.5 5  5.5  39    1   51 343 -421  0
4291500 2781500  5  2 20  17.0 1004 125  2.8 5  5.7  44    0    3 332 -410  0
4291500 2781500  5  2 21  17.0 1004 201  2.9 5  6.0  49    0    0 329 -403  0
4291500 2781500  5  2 22  16.8 1004 198  3.2 5  5.8  48    0    0 329 -400  0
4291500 2781500  5  2 23  16.6 1004 229  4.9 6  5.8  49    0    0 334 -399  0
4291500 2781500  5  2 24  15.7 1004 215  3.0 8  5.9  51    0    0 348 -398  0
4291500 2781500  5  3  1  15.3 1004 217  3.2 7  6.1  55    0    0 354 -395  0
4291500 2781500  5  3  2  14.6 1004 233  3.4 6  6.2  58    0    0 344 -393  0
4291500 2781500  5  3  3  14.3 1003 201  3.4 6  6.2  60    0    0 338 -392  0
4291500 2781500  5  3  4  14.2 1003 242  5.2 7  6.2  61    0    0 342 -389  0
4291500 2781500  5  3  5  14.6 1003 229  4.9 7  6.3  61    0    0 346 -386  0
4291500 2781500  5  3  6  14.3 1004 240  6.3 7  6.3  61    0    6 344 -384  0
4291500 2781500  5  3  7  14.3 1004 250  7.2 8  6.1  60    0   26 347 -386  0
4291500 2781500  5  3  8  14.3 1005 250  8.7 6  5.7  55   10  160 342 -391  0
4291500 2781500  5  3  9  14.6 1006 243  8.2 6  5.5  54    4  187 334 -401  0
4291500 2781500  5  3 10  15.6 1006 249 11.4 7  5.5  52    4  227 343 -412  0
4291500 2781500  5  3 11  15.5 1006 257 10.3 7  5.3  48   24  317 350 -421  0
4291500 2781500  5  3 12  15.3 1007 263 10.6 7  5.3  48   13  305 350 -426  0
4291500 2781500  5  3 13  14.6 1007 268 11.2 7  5.3  50   15  318 349 -429  0
4291500 2781500  5  3 14  13.5 1007 254 11.7 8  5.7  57    1  225 352 -430  0
4291500 2781500  5  3 15  14.3 1008 258  9.5 6  6.1  61   31  312 348 -431  0
4291500 2781500  5  3 16  14.3 1009 289  6.8 7  6.3  62    4  199 346 -431  0
4291500 2781500  5  3 17  14.2 1009 274  5.0 8  6.0  59    0  138 354 -425  0
4291500 2781500  5  3 18  14.6 1009 263  7.3 7  5.4  52    2  101 352 -417  0
4291500 2781500  5  3 19  14.0 1010 262  5.4 6  4.9  48    0   44 337 -407  0
4291500 2781500  5  3 20  13.0 1010 272  4.4 5  4.6  48    0    6 320 -396  0
4291500 2781500  5  3 21  11.9 1011 277  3.9 3  4.5  50    0    0 300 -386  0
4291500 2781500  5  3 22  10.1 1013 274  3.7 2  4.5  55    0    0 281 -379  0
4291500 2781500  5  3 23   9.2 1013 240  3.3 2  4.5  61    0    0 272 -373  0
4291500 2781500  5  3 24   8.7 1014 225  3.8 1  4.6  65    0    0 265 -368  0
4291500 2781500  5  4  1   7.6 1014 254  3.7 1  4.7  69    0    0 258 -363  0
4291500 2781500  5  4  2   6.3 1014 254  2.4 1  4.7  75    0    0 255 -360  0
4291500 2781500  5  4  3   5.4 1014 229  2.8 0  4.7  82    0    0 249 -357  0
4291500 2781500  5  4  4   4.3 1015 219  1.8 0  4.7  88    0    0 243 -354  0
4291500 2781500  5  4  5   4.3 1015 221  2.5 0  4.9  94    0    0 244 -351  0
4291500 2781500  5  4  6   6.8 1015 225  2.2 1  5.0  89   37   44 252 -351  0
4291500 2781500  5  4  7   9.2 1016 210  1.9 1  5.1  77  160   78 262 -356  0
4291500 2781500  5  4  8  12.4 1016 191  2.3 0  5.2  65  309   94 265 -370  0
4291500 2781500  5  4  9  14.7 1016 178  3.0 0  5.2  54  470   93 268 -390  0
4291500 2781500  5  4 10  16.3 1016 244  3.7 1  5.2  48  576  109 281 -411  0
4291500 2781500  5  4 11  17.9 1017 240  3.4 3  5.2  43  644  127 300 -429  0
4291500 2781500  5  4 12  18.8 1016 272  3.1 4  5.1  39  614  181 318 -444  0
4291500 2781500  5  4 13  20.4 1016 195  2.4 5  4.9  35  624  181 330 -455  0
4291500 2781500  5  4 14  21.4 1015 112  2.7 5  4.7  31  572  187 338 -460  0
4291500 2781500  5  4 15  21.6 1015 263  2.8 4  4.4  28  511  170 336 -460  0
4291500 2781500  5  4 16  22.1 1014 234  3.1 4  4.4  27  385  168 333 -455  0
4291500 2781500  5  4 17  21.8 1014 170  3.0 5  4.3  26  213  169 335 -446  0
4291500 2781500  5  4 18  21.1 1013 179  3.6 6  4.0  25  101  125 337 -435  0
4291500 2781500  5  4 19  19.6 1013 128  3.4 5  4.3  29   19   63 333 -423  0
4291500 2781500  5  4 20  17.3 1012 106  3.6 7  4.7  35    0    6 330 -410  0
4291500 2781500  5  4 21  15.3 1012 115  3.6 7  4.9  42    0    0 326 -400  0
4291500 2781500  5  4 22  13.9 1011 118  3.6 2  5.1  49    0    0 306 -392  0
4291500 2781500  5  4 23  13.2 1011 117  3.7 1  5.1  53    0    0 285 -386  0
4291500 2781500  5  4 24  12.5 1011 114  3.8 1  5.1  55    0    0 279 -382  0
4291500 2781500  5  5  1  12.4 1011  99  3.7 0  5.1  56    0    0 276 -378  0
4291500 2781500  5  5  2  12.0 1011 108  3.8 0  5.1  58    0    0 273 -375  0
4291500 2781500  5  5  3  10.3 1011 103  4.0 0  5.1  62    0    0 270 -373  0
4291500 2781500  5  5  4   9.4 1010  95  3.9 0  5.1  67    0    0 266 -371  0
4291500 2781500  5  5  5   8.7 1010  97  3.8 1  5.1  71    0    2 266 -368  0
4291500 2781500  5  5  6  10.8 1010  98  4.1 3  5.2  70   46   44 272 -368  0
4291500 2781500  5  5  7  14.6 1010 124  4.2 2  5.5  60  167   75 280 -373  0
4291500 2781500  5  5  8  19.0 1010 131  4.7 2  5.8  49  323   84 289 -384  0
4291500 2781500  5  5  9  21.2 1010 152  4.8 2  5.9  40  476   85 299 -401  0
4291500 2781500  5  5 10  23.0 1009 148  5.7 2  6.0  36  591   95 305 -419  0
4291500 2781500  5  5 11  25.3 1009 157  5.9 1  6.0  32  660  112 313 -436  0
4291500 2781500  5  5 12  26.3 1008 144  5.7 0  5.8  28  716  112 317 -451  0
4291500 2781500  5  5 13  27.5 1008 148  5.6 0  5.8  26  693  132 321 -461  0
4291500 2781500  5  5 14  28.9 1007 160  5.4 0  5.5  23  637  142 324 -467  0
4291500 2781500  5  5 15  29.2 1007 151  5.3 0  5.3  21  529  155 327 -467  0
4291500 2781500  5  5 16  29.3 1006 150  5.7 0  5.4  21  392  160 327 -464  0
4291500 2781500  5  5 17  29.1 1005 159  5.9 0  5.5  22  239  154 328 -458  0
4291500 2781500  5  5 18  28.2 1005 150  4.8 0  5.9  24  105  123 326 -448  0
4291500 2781500  5  5 19  26.3 1005 150  4.6 1  6.3  28   26   62 324 -435  0
4291500 2781500  5  5 20  23.8 1005 143  4.0 1  6.5  33    0    7 321 -422  0
4291500 2781500  5  5 21  22.2 1005 160  3.7 1  6.6  37    0    0 313 -412  0
4291500 2781500  5  5 22  21.8 1006 165  4.8 0  6.6  40    0    0 309 -404  0
